income_year,sex,taxable_status,age_range,taxable_income_range,tax_bracket,tax_bracket_range,individuals_count,salary_wages_count,salary_wages_amount,total_income_count,total_income_amount,car_expenses_count,car_expenses_amount,travel_expenses_count,travel_expenses_amount,uniform_expenses_count,uniform_expenses_amount,education_expenses_count,education_expenses_amount,other_work_expenses_count,other_work_expenses_amount,donations_count,donations_amount,tax_affairs_count,tax_affairs_amount,ato_interest_count,ato_interest_amount,litigation_count,litigation_amount,other_tax_affairs_count,other_tax_affairs_amount,total_deductions_count,total_deductions_amount,capital_gains_count,capital_gains_amount,rent_profit_count,rent_profit_amount,rent_loss_count,rent_loss_amount,net_rent_count,net_rent_amount,business_income_count,business_income_amount,business_expenses_count,business_expenses_amount,net_business_count,net_business_amount,taxable_income_count,taxable_income_amount,net_tax_count,net_tax_amount
2020–21,Female,Non Taxable,04. 35 - 39,"B00006001. $6,001 to $10,000",1,"$18,200 or less",13756.0,8939.0,69965107.0,13756.0,117407960.0,463.0,470533.0,184.0,140715.0,1761.0,337015.0,230.0,540391.0,2306.0,1172186.0,1165.0,366207.0,,,54.0,63786.0,7.0,965.0,1928.0,418623.0,5126.0,4727060.0,739.0,2843139.0,1016.0,5180131.0,807.0,-4898762.0,1824.0,281369.0,2094.0,54620567.0,1693.0,44384703.0,2132.0,8368258.0,13756.0,110775084.0,0.0,0.0
2020–21,Female,Non Taxable,04. 35 - 39,"B00010001. $10,001 to $18,200",1,"$18,200 or less",36852.0,26096.0,328756194.0,36852.0,553734374.0,1836.0,2402609.0,741.0,462852.0,6374.0,1295432.0,797.0,2101916.0,8461.0,4861481.0,3912.0,1323331.0,,,161.0,229806.0,26.0,3032.0,6485.0,1336503.0,16413.0,17136118.0,1757.0,8178211.0,2091.0,12524882.0,2331.0,-13137261.0,4426.0,-612379.0,5899.0,158854660.0,4857.0,109680338.0,6020.0,43999488.0,36852.0,531992309.0,0.0,0.0
2020–21,Female,Non Taxable,04. 35 - 39,"B00018201. $18,201 to $25,000",2,"$18,201 to $45,000",45029.0,28551.0,463795640.0,45029.0,983655302.0,3265.0,4586165.0,1037.0,638113.0,9595.0,2072804.0,1121.0,2681212.0,12101.0,7618548.0,5684.0,1697114.0,,,227.0,283661.0,42.0,7376.0,8760.0,1744211.0,21503.0,25831132.0,1556.0,7336621.0,1892.0,10232615.0,2456.0,-13826072.0,4354.0,-3593457.0,7216.0,304031404.0,6298.0,217477913.0,7370.0,81019956.0,45029.0,953752299.0,0.0,0.0
2020–21,Female,Non Taxable,04. 35 - 39,"B00025001. $25,001 to $30,000",2,"$18,201 to $45,000",14946.0,4389.0,29469387.0,14946.0,416813403.0,496.0,640717.0,216.0,149946.0,1355.0,316099.0,148.0,185348.0,1180.0,609435.0,1084.0,459959.0,,,47.0,55261.0,7.0,1216.0,1390.0,250110.0,3297.0,2852345.0,123.0,286274.0,113.0,454522.0,100.0,-268624.0,213.0,185898.0,845.0,16278500.0,792.0,14275446.0,874.0,529746.0,14946.0,413855602.0,0.0,0.0
2020–21,Female,Non Taxable,04. 35 - 39,"B00030001. $30,001 to $37,000",2,"$18,201 to $45,000",4883.0,4074.0,37362040.0,4883.0,160065192.0,562.0,904691.0,259.0,197072.0,1430.0,352074.0,163.0,240234.0,1246.0,852486.0,787.0,228309.0,,,24.0,20782.0,5.0,771.0,966.0,170329.0,2519.0,3129492.0,67.0,196932.0,93.0,446944.0,40.0,-98095.0,133.0,348849.0,638.0,13263589.0,597.0,9488810.0,645.0,3385557.0,4883.0,156882308.0,0.0,0.0
2020–21,Female,Non Taxable,04. 35 - 39,"B00037001. $37,001 to $41,000",2,"$18,201 to $45,000",64.0,38.0,637726.0,64.0,2616877.0,6.0,10536.0,0.0,0.0,16.0,3260.0,0.0,0.0,13.0,3915.0,6.0,1452.0,,,2.0,854.0,0.0,0.0,20.0,12192.0,30.0,32895.0,2.0,1867.0,4.0,19043.0,3.0,-4934.0,7.0,14109.0,9.0,368086.0,9.0,261188.0,9.0,106898.0,64.0,2453597.0,0.0,0.0
2020–21,Female,Non Taxable,04. 35 - 39,"B00041001. $41,001 to $45,000",2,"$18,201 to $45,000",25.0,12.0,169981.0,25.0,1106940.0,1.0,1200.0,1.0,60.0,4.0,721.0,2.0,986.0,5.0,6849.0,2.0,550.0,,,1.0,196.0,0.0,0.0,9.0,2665.0,14.0,38227.0,1.0,1111.0,4.0,24292.0,2.0,-7955.0,6.0,16337.0,4.0,54900.0,4.0,34323.0,4.0,20195.0,25.0,1068713.0,0.0,0.0
2020–21,Female,Non Taxable,04. 35 - 39,"B00045001. $45,001 to $48,000",3,"$45,001 to $120,000",21.0,8.0,121304.0,21.0,997438.0,2.0,5193.0,1.0,1530.0,0.0,0.0,0.0,0.0,2.0,1073.0,1.0,240.0,,,2.0,21326.0,0.0,0.0,6.0,2710.0,10.0,32072.0,3.0,18754.0,3.0,11664.0,4.0,-30278.0,7.0,-18614.0,2.0,45739.0,2.0,35345.0,1.0,10394.0,21.0,965366.0,0.0,0.0
2020–21,Female,Non Taxable,04. 35 - 39,"B00048001. $48,001 to $50,000",3,"$45,001 to $120,000",8.0,2.0,79611.0,8.0,400177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0,584.0,3.0,5788.0,1.0,84.0,1.0,9558.0,1.0,-15018.0,2.0,-5460.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,394389.0,0.0,0.0
2020–21,Female,Non Taxable,04. 35 - 39,"B00050001. $50,001 to $55,000",3,"$45,001 to $120,000",16.0,4.0,88496.0,16.0,860216.0,2.0,1576.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,660.0,2.0,2411.0,,,0.0,0.0,0.0,0.0,4.0,1018.0,10.0,17087.0,2.0,11381.0,3.0,17448.0,1.0,-1072.0,4.0,16376.0,4.0,61786.0,3.0,39294.0,4.0,22492.0,16.0,843129.0,0.0,0.0
2020–21,Female,Non Taxable,04. 35 - 39,"B00055001. $55,001 to $60,000",3,"$45,001 to $120,000",16.0,4.0,68360.0,16.0,924746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,908.0,1.0,1005.0,,,0.0,0.0,0.0,0.0,3.0,559.0,6.0,4083.0,1.0,506.0,1.0,4212.0,1.0,-847.0,2.0,3365.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,920663.0,0.0,0.0
2020–21,Female,Non Taxable,04. 35 - 39,"B00060001. $60,001 to $66,667",3,"$45,001 to $120,000",14.0,6.0,239098.0,14.0,911720.0,0.0,0.0,0.0,0.0,2.0,154.0,0.0,0.0,5.0,5408.0,1.0,7.0,,,0.0,0.0,0.0,0.0,4.0,921.0,8.0,9023.0,0.0,0.0,6.0,22239.0,1.0,-5770.0,7.0,16469.0,0.0,0.0,1.0,3886.0,1.0,-3886.0,14.0,896407.0,0.0,0.0
2020–21,Female,Non Taxable,04. 35 - 39,"B00066668. $66,668 to $70,000",3,"$45,001 to $120,000",5.0,0.0,0.0,5.0,340668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1970.0,0.0,0.0,1.0,1177.0,1.0,-9034.0,2.0,-7857.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,338698.0,0.0,0.0
2020–21,Female,Non Taxable,04. 35 - 39,"B00070001. $70,001 to $80,000",3,"$45,001 to $120,000",14.0,2.0,82816.0,14.0,1056535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3509.0,3.0,1324.0,,,0.0,0.0,0.0,0.0,2.0,737.0,5.0,7760.0,2.0,91.0,3.0,9252.0,3.0,-20701.0,6.0,-11449.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1048775.0,0.0,0.0
2020–21,Female,Non Taxable,04. 35 - 39,"B00080001. $80,001 to $87,000",3,"$45,001 to $120,000",8.0,0.0,0.0,8.0,678344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,4.0,1772.0,5.0,6652.0,1.0,1642.0,3.0,16871.0,1.0,-2102.0,4.0,14769.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,671692.0,0.0,0.0
2020–21,Female,Non Taxable,04. 35 - 39,"B00087001. $87,001 to $90,000",3,"$45,001 to $120,000",3.0,2.0,99903.0,3.0,268273.0,0.0,0.0,0.0,0.0,1.0,146.0,0.0,0.0,2.0,1054.0,1.0,70.0,,,0.0,0.0,0.0,0.0,1.0,440.0,2.0,3469.0,0.0,0.0,1.0,8427.0,0.0,0.0,1.0,8427.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,264804.0,0.0,0.0
2020–21,Female,Non Taxable,04. 35 - 39,"B00090001. $90,001 to $100,000",3,"$45,001 to $120,000",9.0,2.0,6888.0,9.0,868960.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,965.0,0.0,0.0,,,0.0,0.0,0.0,0.0,4.0,558.0,5.0,1999.0,0.0,0.0,3.0,18882.0,0.0,0.0,3.0,18882.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,866961.0,0.0,0.0
2020–21,Female,Non Taxable,04. 35 - 39,"B00100001. $100,001 to $120,000",3,"$45,001 to $120,000",14.0,2.0,35970.0,14.0,1525052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,1.0,1152.0,,,0.0,0.0,0.0,0.0,5.0,1562.0,6.0,2874.0,0.0,0.0,4.0,5840.0,4.0,-11253.0,9.0,-5413.0,1.0,15824.0,2.0,24899.0,2.0,-20555.0,14.0,1516383.0,0.0,0.0
2020–21,Female,Non Taxable,04. 35 - 39,"B00125334. $125,334 to $150,000",4,"$120,001 to $180,000",4.0,1.0,11146.0,4.0,560800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,118.0,,,0.0,0.0,0.0,0.0,2.0,1485.0,3.0,1603.0,0.0,0.0,1.0,14639.0,0.0,0.0,1.0,14639.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,559197.0,0.0,0.0
2020–21,Female,Non Taxable,04. 35 - 39,"B00150001. $150,001 to $180,000",4,"$120,001 to $180,000",4.0,0.0,0.0,4.0,647677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,103700.0,2.0,1607.0,0.0,0.0,2.0,1607.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,647677.0,0.0,0.0
2020–21,Female,Non Taxable,04. 35 - 39,"B00180001. $180,001 to $200,000",5,"$180,001 or more",2.0,2.0,22291.0,2.0,405736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,503.0,1.0,100.0,,,0.0,0.0,0.0,0.0,2.0,1356.0,2.0,1959.0,0.0,0.0,0.0,0.0,1.0,-10895.0,1.0,-10895.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,390123.0,0.0,0.0
2020–21,Female,Non Taxable,04. 35 - 39,"B00200001. $200,001 to $250,000",5,"$180,001 or more",2.0,1.0,217692.0,2.0,423059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,590.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0,2118.0,2.0,4493.0,1.0,465.0,0.0,0.0,1.0,-10633.0,1.0,-10633.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,417329.0,0.0,0.0
2020–21,Female,Non Taxable,04. 35 - 39,"B00250001. $250,001 to $500,000",5,"$180,001 or more",3.0,1.0,12200.0,3.0,836087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,1.0,-2875.0,1.0,-2875.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,835087.0,0.0,0.0
2020–21,Female,Non Taxable,05. 40 - 44,"A00006000. $6,000 or less",1,"$18,200 or less",43837.0,10026.0,68038984.0,32983.0,-9530421.0,493.0,812604.0,219.0,195991.0,1545.0,353707.0,239.0,1295957.0,2259.0,1502714.0,1616.0,857860.0,,,306.0,805080.0,5.0,5313.0,5419.0,1896672.0,9818.0,16964943.0,1993.0,10136072.0,2998.0,10447769.0,5606.0,-42992256.0,8618.0,-32544487.0,4598.0,610938386.0,4223.0,633479788.0,4911.0,-44774437.0,31253.0,-67706733.0,0.0,0.0
2020–21,Female,Non Taxable,05. 40 - 44,"B00006001. $6,001 to $10,000",1,"$18,200 or less",10358.0,6037.0,48373675.0,10358.0,90426528.0,378.0,450432.0,136.0,83154.0,1159.0,219285.0,170.0,546406.0,1552.0,822254.0,902.0,235295.0,,,53.0,122550.0,6.0,1321.0,1612.0,375419.0,3822.0,4329697.0,629.0,2202519.0,1083.0,5920571.0,618.0,-3113322.0,1703.0,2807249.0,1709.0,56744176.0,1409.0,47920838.0,1757.0,6775411.0,10358.0,83517585.0,0.0,0.0
2020–21,Female,Non Taxable,05. 40 - 44,"B00010001. $10,001 to $18,200",1,"$18,200 or less",26743.0,17548.0,220156691.0,26743.0,402534369.0,1430.0,1898127.0,399.0,261312.0,4397.0,890209.0,502.0,1039704.0,5693.0,3236953.0,3005.0,932037.0,,,150.0,275200.0,19.0,5510.0,4974.0,1175959.0,11978.0,12617011.0,1449.0,8800135.0,2128.0,14914980.0,1778.0,-9635944.0,3913.0,5279036.0,4845.0,170264096.0,4101.0,127363866.0,4934.0,37336579.0,26743.0,385756911.0,0.0,0.0
2020–21,Female,Non Taxable,05. 40 - 44,"B00018201. $18,201 to $25,000",2,"$18,201 to $45,000",35599.0,20702.0,329579631.0,35599.0,786054850.0,2516.0,3972532.0,742.0,562398.0,6909.0,1496819.0,761.0,1457097.0,8781.0,5483899.0,4697.0,1598204.0,,,200.0,262713.0,16.0,3394.0,7177.0,1587590.0,16715.0,23257915.0,1330.0,7690492.0,1815.0,11800451.0,1843.0,-9904573.0,3666.0,1895878.0,5938.0,294786652.0,5358.0,224042259.0,6062.0,64868300.0,35599.0,757754989.0,0.0,0.0
2020–21,Female,Non Taxable,05. 40 - 44,"B00025001. $25,001 to $30,000",2,"$18,201 to $45,000",10044.0,3753.0,25613956.0,10044.0,280763938.0,431.0,697002.0,185.0,108910.0,1131.0,257783.0,116.0,205637.0,1055.0,631572.0,933.0,219784.0,,,43.0,35272.0,6.0,4891.0,1285.0,249019.0,2836.0,2748923.0,123.0,293959.0,119.0,561757.0,88.0,-285190.0,207.0,276567.0,839.0,14351177.0,788.0,12083075.0,858.0,644265.0,10044.0,277707011.0,0.0,0.0
2020–21,Female,Non Taxable,05. 40 - 44,"B00030001. $30,001 to $37,000",2,"$18,201 to $45,000",3836.0,3013.0,30034949.0,3836.0,125992003.0,445.0,718243.0,173.0,125892.0,1092.0,280225.0,134.0,204834.0,986.0,635298.0,630.0,193787.0,,,17.0,13020.0,3.0,3615.0,877.0,176777.0,2023.0,2537538.0,97.0,344094.0,116.0,562758.0,31.0,-107697.0,147.0,455061.0,598.0,11848265.0,565.0,8103643.0,611.0,3289107.0,3836.0,123326946.0,0.0,0.0
2020–21,Female,Non Taxable,05. 40 - 44,"B00037001. $37,001 to $41,000",2,"$18,201 to $45,000",61.0,39.0,627429.0,61.0,2385802.0,7.0,6136.0,3.0,744.0,18.0,3531.0,2.0,880.0,19.0,8704.0,9.0,2185.0,,,0.0,0.0,0.0,0.0,15.0,4489.0,38.0,31812.0,4.0,19099.0,3.0,18796.0,1.0,-1395.0,4.0,17401.0,4.0,94121.0,5.0,96776.0,5.0,-3666.0,61.0,2353990.0,0.0,0.0
2020–21,Female,Non Taxable,05. 40 - 44,"B00041001. $41,001 to $45,000",2,"$18,201 to $45,000",24.0,11.0,201225.0,24.0,1040097.0,1.0,1440.0,1.0,500.0,3.0,466.0,0.0,0.0,5.0,2301.0,0.0,0.0,,,1.0,145.0,0.0,0.0,8.0,3898.0,14.0,20334.0,1.0,4.0,5.0,28907.0,0.0,0.0,5.0,28907.0,3.0,63918.0,3.0,38667.0,3.0,25251.0,24.0,1019763.0,0.0,0.0
2020–21,Female,Non Taxable,05. 40 - 44,"B00045001. $45,001 to $48,000",3,"$45,001 to $120,000",10.0,6.0,153616.0,10.0,470155.0,1.0,2160.0,0.0,0.0,2.0,405.0,0.0,0.0,4.0,5881.0,1.0,20.0,,,0.0,0.0,0.0,0.0,4.0,885.0,7.0,9351.0,0.0,0.0,1.0,713.0,3.0,-20528.0,4.0,-19815.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,460804.0,0.0,0.0
2020–21,Female,Non Taxable,05. 40 - 44,"B00048001. $48,001 to $50,000",3,"$45,001 to $120,000",2.0,1.0,1420.0,2.0,96828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1027.0,1.0,2729.0,0.0,0.0,1.0,2729.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,96828.0,0.0,0.0
2020–21,Female,Non Taxable,05. 40 - 44,"B00050001. $50,001 to $55,000",3,"$45,001 to $120,000",14.0,4.0,81083.0,14.0,744304.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,3.0,743.0,3.0,854.0,,,0.0,0.0,0.0,0.0,3.0,380.0,9.0,8503.0,0.0,0.0,1.0,3535.0,1.0,-1418.0,2.0,2117.0,1.0,6807.0,1.0,1586.0,1.0,5221.0,14.0,735801.0,0.0,0.0
2020–21,Female,Non Taxable,05. 40 - 44,"B00055001. $55,001 to $60,000",3,"$45,001 to $120,000",10.0,3.0,76591.0,10.0,592953.0,0.0,0.0,1.0,1978.0,1.0,36.0,0.0,0.0,2.0,14011.0,2.0,175.0,,,0.0,0.0,0.0,0.0,4.0,1616.0,8.0,19134.0,1.0,3949.0,2.0,9048.0,0.0,0.0,2.0,9048.0,1.0,190.0,0.0,0.0,1.0,190.0,10.0,573819.0,0.0,0.0
2020–21,Female,Non Taxable,05. 40 - 44,"B00060001. $60,001 to $66,667",3,"$45,001 to $120,000",10.0,2.0,78556.0,10.0,849071.0,1.0,476.0,1.0,28.0,1.0,129.0,0.0,0.0,1.0,1327.0,2.0,885.0,,,0.0,0.0,0.0,0.0,4.0,11528.0,4.0,64619.0,2.0,77.0,2.0,14760.0,1.0,-41438.0,3.0,-26678.0,1.0,969.0,0.0,0.0,1.0,969.0,10.0,620222.0,0.0,0.0
2020–21,Female,Non Taxable,05. 40 - 44,"B00066668. $66,668 to $70,000",3,"$45,001 to $120,000",1.0,0.0,0.0,1.0,68690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,698.0,1.0,698.0,1.0,1061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67992.0,0.0,0.0
2020–21,Female,Non Taxable,05. 40 - 44,"B00070001. $70,001 to $80,000",3,"$45,001 to $120,000",15.0,4.0,156277.0,15.0,1136432.0,1.0,3555.0,1.0,1696.0,1.0,150.0,0.0,0.0,3.0,2323.0,2.0,3324.0,,,0.0,0.0,0.0,0.0,3.0,953.0,6.0,12001.0,4.0,894.0,5.0,38081.0,1.0,-1854.0,6.0,36227.0,4.0,205099.0,4.0,208169.0,4.0,-3070.0,15.0,1124431.0,0.0,0.0
2020–21,Female,Non Taxable,05. 40 - 44,"B00080001. $80,001 to $87,000",3,"$45,001 to $120,000",3.0,0.0,0.0,3.0,247533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,611.0,,,0.0,0.0,0.0,0.0,2.0,2661.0,2.0,3272.0,0.0,0.0,0.0,0.0,1.0,-1877.0,1.0,-1877.0,1.0,14411.0,1.0,71186.0,1.0,-56775.0,3.0,244261.0,0.0,0.0
2020–21,Female,Non Taxable,05. 40 - 44,"B00087001. $87,001 to $90,000",3,"$45,001 to $120,000",5.0,0.0,0.0,5.0,489434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,770.0,,,0.0,0.0,0.0,0.0,3.0,3037.0,3.0,50170.0,0.0,0.0,1.0,12461.0,0.0,0.0,1.0,12461.0,0.0,0.0,1.0,7778.0,1.0,-7778.0,5.0,439264.0,0.0,0.0
2020–21,Female,Non Taxable,05. 40 - 44,"B00090001. $90,001 to $100,000",3,"$45,001 to $120,000",5.0,2.0,15180.0,5.0,499257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,233.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,275.0,4.0,31408.0,1.0,26811.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42874.0,1.0,12279.0,1.0,30595.0,5.0,467849.0,0.0,0.0
2020–21,Female,Non Taxable,05. 40 - 44,"B00100001. $100,001 to $120,000",3,"$45,001 to $120,000",5.0,1.0,117975.0,5.0,649172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,150.0,,,0.0,0.0,0.0,0.0,3.0,3284.0,4.0,3434.0,1.0,43.0,1.0,11344.0,2.0,-11268.0,3.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,569044.0,0.0,0.0
2020–21,Female,Non Taxable,05. 40 - 44,"B00120001. $120,001 to $125,333",4,"$120,001 to $180,000",7.0,4.0,154809.0,7.0,867425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1026.0,2.0,7550.0,,,0.0,0.0,0.0,0.0,2.0,638.0,4.0,9214.0,0.0,0.0,2.0,16450.0,1.0,-10263.0,3.0,6187.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,858211.0,0.0,0.0
2020–21,Female,Non Taxable,05. 40 - 44,"B00125334. $125,334 to $150,000",4,"$120,001 to $180,000",6.0,3.0,150578.0,6.0,845703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,531.0,1.0,52.0,,,0.0,0.0,0.0,0.0,2.0,3511.0,2.0,24858.0,0.0,0.0,2.0,14888.0,0.0,0.0,2.0,14888.0,1.0,1262606.0,1.0,1253410.0,1.0,9196.0,6.0,820845.0,0.0,0.0
2020–21,Female,Non Taxable,05. 40 - 44,"B00150001. $150,001 to $180,000",4,"$120,001 to $180,000",6.0,1.0,176949.0,6.0,1026388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3971.0,2.0,15516.0,,,0.0,0.0,0.0,0.0,3.0,1177.0,5.0,20664.0,1.0,212.0,3.0,8506.0,1.0,-24753.0,4.0,-16247.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1005724.0,0.0,0.0
2020–21,Female,Non Taxable,05. 40 - 44,"B00180001. $180,001 to $200,000",5,"$180,001 or more",4.0,1.0,180000.0,4.0,790009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,,,0.0,0.0,0.0,0.0,1.0,360.0,2.0,29663.0,0.0,0.0,0.0,0.0,1.0,-2373.0,1.0,-2373.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,760346.0,0.0,0.0
2020–21,Female,Non Taxable,05. 40 - 44,"B00200001. $200,001 to $250,000",5,"$180,001 or more",1.0,0.0,0.0,1.0,228424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,228424.0,0.0,0.0
2020–21,Female,Non Taxable,05. 40 - 44,"B00250001. $250,001 to $500,000",5,"$180,001 or more",2.0,0.0,0.0,2.0,698096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,455.0,1.0,455.0,0.0,0.0,1.0,6440.0,0.0,0.0,1.0,6440.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,697641.0,0.0,0.0
2020–21,Female,Non Taxable,06. 45 - 49,"A00006000. $6,000 or less",1,"$18,200 or less",36735.0,7842.0,70034949.0,28977.0,-19046777.0,409.0,625436.0,156.0,193515.0,1292.0,261870.0,160.0,527103.0,1747.0,1919930.0,1379.0,1028003.0,,,315.0,1525201.0,13.0,79219.0,5312.0,3138714.0,9091.0,21520237.0,1799.0,12837733.0,2954.0,12209825.0,5139.0,-42997436.0,8105.0,-30787611.0,3988.0,472073526.0,3695.0,489534753.0,4228.0,-39555558.0,26912.0,-103076231.0,0.0,0.0
2020–21,Female,Non Taxable,06. 45 - 49,"B00006001. $6,001 to $10,000",1,"$18,200 or less",8776.0,4596.0,37106991.0,8776.0,77890429.0,281.0,388838.0,92.0,73639.0,904.0,182525.0,100.0,157680.0,1157.0,642643.0,812.0,354395.0,,,65.0,154399.0,5.0,1517.0,1531.0,393122.0,3321.0,3750298.0,592.0,3144126.0,1081.0,6467352.0,496.0,-2990377.0,1582.0,3476975.0,1438.0,51994701.0,1198.0,43964871.0,1482.0,5475818.0,8776.0,70904863.0,0.0,0.0
2020–21,Female,Non Taxable,06. 45 - 49,"B00010001. $10,001 to $18,200",1,"$18,200 or less",23062.0,14290.0,180850650.0,23062.0,353451151.0,1064.0,1703328.0,323.0,284845.0,3679.0,736222.0,332.0,664128.0,4509.0,2496604.0,2633.0,1041540.0,,,166.0,319608.0,12.0,42050.0,4840.0,1291228.0,10553.0,14380895.0,1382.0,7292119.0,2288.0,17627773.0,1477.0,-7618183.0,3770.0,10009590.0,4255.0,169959269.0,3720.0,132888736.0,4345.0,32122765.0,23062.0,333413846.0,0.0,0.0
2020–21,Female,Non Taxable,06. 45 - 49,"B00018201. $18,201 to $25,000",2,"$18,201 to $45,000",33172.0,18295.0,289304008.0,33172.0,737039839.0,2344.0,3932898.0,608.0,461144.0,6236.0,1328245.0,477.0,852282.0,7551.0,4630507.0,4239.0,1505659.0,,,270.0,343239.0,24.0,5098.0,7137.0,1691313.0,15451.0,23945884.0,1337.0,8309667.0,1923.0,14534707.0,1724.0,-10074546.0,3650.0,4460161.0,5461.0,231573844.0,5031.0,162638295.0,5580.0,64220678.0,33172.0,708135237.0,0.0,0.0
2020–21,Female,Non Taxable,06. 45 - 49,"B00025001. $25,001 to $30,000",2,"$18,201 to $45,000",5976.0,3075.0,22820034.0,5976.0,167061999.0,328.0,491690.0,145.0,65926.0,916.0,201189.0,82.0,84839.0,820.0,414604.0,658.0,175146.0,,,26.0,35784.0,2.0,221.0,1053.0,205469.0,2141.0,2116951.0,111.0,461175.0,121.0,679337.0,50.0,-215390.0,171.0,463947.0,713.0,13456692.0,670.0,9916693.0,727.0,2519119.0,5976.0,164738174.0,0.0,0.0
2020–21,Female,Non Taxable,06. 45 - 49,"B00030001. $30,001 to $37,000",2,"$18,201 to $45,000",2951.0,2254.0,24224090.0,2951.0,96813913.0,340.0,506142.0,138.0,93901.0,858.0,197133.0,70.0,67260.0,791.0,505420.0,511.0,140117.0,,,12.0,14093.0,0.0,0.0,784.0,171130.0,1622.0,1828234.0,61.0,150595.0,88.0,505283.0,34.0,-101474.0,123.0,403809.0,465.0,12058093.0,437.0,8575316.0,471.0,3182615.0,2951.0,94847319.0,0.0,0.0
